count_point_all,count_point_mid,count_point_mid_unique_time
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
4.0,1.0,1.0
1.0,1.0,1.0
38.0,6.0,4.0
1.0,1.0,1.0
9.0,3.0,1.0
1.0,1.0,1.0
2.0,2.0,1.0
2.0,2.0,1.0
2.0,1.0,1.0
7.0,2.0,1.0
7.0,3.0,3.0
3.0,1.0,1.0
7.0,3.0,3.0
2.0,1.0,1.0
1.0,1.0,1.0
13.0,2.0,1.0
13.0,2.0,1.0
1.0,1.0,1.0
2.0,1.0,1.0
86.0,2.0,1.0
86.0,2.0,1.0
1.0,1.0,1.0
85.0,2.0,1.0
5.0,3.0,2.0
5.0,3.0,2.0
5.0,3.0,2.0
38.0,6.0,4.0
38.0,6.0,4.0
1.0,1.0,1.0
1.0,1.0,1.0
24.0,1.0,1.0
64.0,1.0,1.0
1.0,1.0,1.0
9.0,3.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
6.0,1.0,1.0
7.0,3.0,3.0
5.0,1.0,1.0
3.0,1.0,1.0
38.0,6.0,4.0
164.0,1.0,1.0
85.0,2.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
7.0,1.0,1.0
2.0,2.0,2.0
38.0,6.0,4.0
9.0,3.0,1.0
38.0,6.0,4.0
3.0,1.0,1.0
2.0,2.0,2.0
8.0,1.0,1.0
7.0,2.0,1.0
6.0,1.0,1.0
1.0,1.0,1.0
30.0,8.0,8.0
30.0,8.0,8.0
2.0,2.0,1.0
18.0,12.0,8.0
10.0,7.0,6.0
1.0,1.0,1.0
4.0,2.0,1.0
22.0,2.0,2.0
1.0,1.0,1.0
1.0,1.0,1.0
3.0,3.0,1.0
1.0,1.0,1.0
2.0,1.0,1.0
2.0,2.0,1.0
18.0,12.0,8.0
1.0,1.0,1.0
5.0,1.0,1.0
21.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
4.0,1.0,1.0
14.0,5.0,5.0
11.0,1.0,1.0
1.0,1.0,1.0
2.0,1.0,1.0
30.0,8.0,8.0
1.0,1.0,1.0
2.0,2.0,1.0
2.0,2.0,1.0
90.0,1.0,1.0
10.0,7.0,6.0
10.0,7.0,6.0
12.0,1.0,1.0
1.0,1.0,1.0
4.0,2.0,1.0
10.0,7.0,6.0
18.0,12.0,8.0
18.0,12.0,8.0
18.0,12.0,8.0
18.0,12.0,8.0
30.0,8.0,8.0
18.0,12.0,8.0
3.0,2.0,1.0
30.0,8.0,8.0
3.0,2.0,1.0
1.0,1.0,1.0
7.0,3.0,3.0
7.0,3.0,3.0
6.0,2.0,2.0
1.0,1.0,1.0
6.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
5.0,2.0,1.0
4.0,1.0,1.0
1.0,1.0,1.0
29.0,1.0,1.0
1.0,1.0,1.0
3.0,3.0,1.0
1.0,1.0,1.0
30.0,8.0,8.0
10.0,7.0,6.0
1.0,1.0,1.0
7.0,3.0,3.0
18.0,12.0,8.0
1.0,1.0,1.0
2.0,1.0,1.0
14.0,1.0,1.0
10.0,7.0,6.0
22.0,2.0,2.0
18.0,12.0,8.0
14.0,5.0,5.0
14.0,5.0,5.0
24.0,1.0,1.0
5.0,2.0,1.0
30.0,8.0,8.0
1.0,1.0,1.0
3.0,3.0,1.0
1.0,1.0,1.0
9.0,1.0,1.0
1.0,1.0,1.0
6.0,2.0,2.0
1.0,1.0,1.0
30.0,8.0,8.0
1.0,1.0,1.0
18.0,12.0,8.0
18.0,12.0,8.0
1.0,1.0,1.0
10.0,7.0,6.0
2.0,1.0,1.0
14.0,5.0,5.0
14.0,5.0,5.0
5.0,1.0,1.0
18.0,12.0,8.0
17.0,5.0,3.0
8.0,4.0,3.0
1.0,1.0,1.0
2.0,1.0,1.0
17.0,5.0,3.0
6.0,1.0,1.0
17.0,5.0,3.0
17.0,5.0,3.0
8.0,4.0,3.0
8.0,4.0,3.0
6.0,2.0,1.0
22.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
8.0,4.0,3.0
10.0,1.0,1.0
6.0,2.0,1.0
90.0,2.0,1.0
17.0,5.0,3.0
206.0,2.0,1.0
90.0,2.0,1.0
47.0,1.0,1.0
206.0,2.0,1.0
64.0,2.0,1.0
3.0,1.0,1.0
2.0,2.0,2.0
64.0,2.0,1.0
2.0,2.0,2.0
15.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
12.0,1.0,1.0
10.0,3.0,2.0
1.0,1.0,1.0
10.0,3.0,2.0
2.0,2.0,1.0
3.0,1.0,1.0
3.0,2.0,2.0
2.0,1.0,1.0
3.0,2.0,2.0
1.0,1.0,1.0
1.0,1.0,1.0
10.0,5.0,1.0
8.0,1.0,1.0
2.0,2.0,1.0
2.0,1.0,1.0
4.0,1.0,1.0
2.0,1.0,1.0
1.0,1.0,1.0
3.0,1.0,1.0
10.0,5.0,1.0
10.0,3.0,2.0
10.0,5.0,1.0
10.0,5.0,1.0
1.0,1.0,1.0
2.0,1.0,1.0
1.0,1.0,1.0
10.0,5.0,1.0
1.0,1.0,1.0
2.0,2.0,1.0
5.0,2.0,1.0
1.0,1.0,1.0
2.0,1.0,1.0
6.0,2.0,1.0
6.0,2.0,1.0
10.0,2.0,1.0
5.0,2.0,1.0
34.0,6.0,4.0
3.0,2.0,1.0
7.0,1.0,1.0
1.0,1.0,1.0
5.0,5.0,3.0
3.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
34.0,6.0,4.0
2.0,1.0,1.0
5.0,5.0,3.0
5.0,5.0,3.0
118.0,2.0,1.0
7.0,1.0,1.0
16.0,1.0,1.0
9.0,1.0,1.0
2.0,2.0,1.0
7.0,2.0,1.0
12.0,5.0,3.0
5.0,2.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
2.0,1.0,1.0
15.0,2.0,1.0
6.0,1.0,1.0
6.0,2.0,2.0
1.0,1.0,1.0
1.0,1.0,1.0
2.0,2.0,1.0
30.0,1.0,1.0
12.0,5.0,3.0
12.0,5.0,3.0
49.0,1.0,1.0
1.0,1.0,1.0
5.0,1.0,1.0
1.0,1.0,1.0
5.0,2.0,1.0
4.0,2.0,1.0
6.0,2.0,2.0
34.0,6.0,4.0
1.0,1.0,1.0
11.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
7.0,2.0,1.0
7.0,2.0,1.0
8.0,1.0,1.0
34.0,6.0,4.0
10.0,2.0,1.0
1.0,1.0,1.0
4.0,1.0,1.0
1.0,1.0,1.0
6.0,1.0,1.0
90.0,2.0,1.0
1.0,1.0,1.0
34.0,6.0,4.0
23.0,1.0,1.0
118.0,2.0,1.0
12.0,5.0,3.0
1.0,1.0,1.0
2.0,1.0,1.0
33.0,2.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
3.0,1.0,1.0
3.0,2.0,1.0
15.0,2.0,1.0
5.0,1.0,1.0
12.0,5.0,3.0
3.0,1.0,1.0
1.0,1.0,1.0
4.0,2.0,1.0
1.0,1.0,1.0
2.0,2.0,1.0
1.0,1.0,1.0
33.0,2.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
90.0,2.0,1.0
8.0,1.0,1.0
5.0,5.0,3.0
1.0,1.0,1.0
45.0,1.0,1.0
2.0,1.0,1.0
1.0,1.0,1.0
34.0,6.0,4.0
85.0,1.0,1.0
1.0,1.0,1.0
7.0,2.0,1.0
5.0,1.0,1.0
2.0,1.0,1.0
5.0,5.0,3.0
9.0,2.0,1.0
1.0,1.0,1.0
86.0,1.0,1.0
2.0,2.0,1.0
1.0,1.0,1.0
2.0,2.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
2.0,1.0,1.0
9.0,3.0,2.0
4.0,1.0,1.0
3.0,2.0,1.0
3.0,2.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
2.0,2.0,1.0
2.0,2.0,1.0
3.0,1.0,1.0
2.0,1.0,1.0
9.0,3.0,2.0
85.0,2.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
31.0,2.0,1.0
2.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
5.0,1.0,1.0
29.0,1.0,1.0
1.0,1.0,1.0
31.0,2.0,1.0
2.0,1.0,1.0
3.0,1.0,1.0
2.0,1.0,1.0
7.0,1.0,1.0
1.0,1.0,1.0
2.0,1.0,1.0
8.0,1.0,1.0
9.0,3.0,2.0
85.0,2.0,1.0
1.0,1.0,1.0
9.0,2.0,1.0
12.0,4.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
10.0,1.0,1.0
9.0,3.0,2.0
9.0,3.0,2.0
1.0,1.0,1.0
12.0,4.0,1.0
3.0,1.0,1.0
5.0,3.0,2.0
12.0,4.0,1.0
12.0,4.0,1.0
5.0,3.0,2.0
9.0,3.0,2.0
4.0,1.0,1.0
51.0,1.0,1.0
1.0,1.0,1.0
4.0,1.0,1.0
33.0,2.0,1.0
5.0,3.0,2.0
1.0,1.0,1.0
6.0,1.0,1.0
33.0,2.0,1.0
7.0,1.0,1.0
4.0,1.0,1.0
9.0,2.0,1.0
90.0,1.0,1.0
26.0,2.0,2.0
4.0,1.0,1.0
10.0,1.0,1.0
4.0,1.0,1.0
7.0,1.0,1.0
3.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
4.0,4.0,2.0
2.0,2.0,1.0
1.0,1.0,1.0
4.0,1.0,1.0
22.0,1.0,1.0
3.0,3.0,1.0
3.0,3.0,1.0
3.0,1.0,1.0
1.0,1.0,1.0
4.0,4.0,2.0
22.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
26.0,2.0,2.0
1.0,1.0,1.0
3.0,1.0,1.0
1.0,1.0,1.0
12.0,2.0,1.0
1.0,1.0,1.0
4.0,4.0,2.0
4.0,4.0,2.0
3.0,2.0,1.0
3.0,2.0,1.0
9.0,2.0,1.0
12.0,2.0,1.0
2.0,2.0,1.0
1.0,1.0,1.0
3.0,3.0,1.0
1.0,1.0,1.0
4.0,4.0,2.0
1.0,1.0,1.0
1.0,1.0,1.0
4.0,4.0,2.0
4.0,4.0,2.0
4.0,4.0,2.0
3.0,1.0,1.0
1.0,1.0,1.0
90.0,1.0,1.0
6.0,2.0,1.0
1.0,1.0,1.0
6.0,2.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
10.0,2.0,2.0
2.0,1.0,1.0
2.0,2.0,2.0
1.0,1.0,1.0
2.0,2.0,2.0
10.0,2.0,2.0
4.0,2.0,1.0
4.0,2.0,1.0
20.0,1.0,1.0
12.0,1.0,1.0
3.0,1.0,1.0
6.0,3.0,3.0
2.0,1.0,1.0
6.0,3.0,3.0
3.0,1.0,1.0
6.0,3.0,3.0
2.0,1.0,1.0
3.0,1.0,1.0
3.0,1.0,1.0
6.0,2.0,2.0
6.0,2.0,2.0
5.0,5.0,2.0
5.0,5.0,2.0
1.0,1.0,1.0
5.0,5.0,2.0
5.0,5.0,2.0
5.0,5.0,2.0
3.0,3.0,2.0
2.0,2.0,1.0
3.0,3.0,2.0
3.0,3.0,2.0
2.0,2.0,1.0
47.0,2.0,1.0
47.0,2.0,1.0
1.0,1.0,1.0
5.0,1.0,1.0
1.0,1.0,1.0
202.0,1.0,1.0
8.0,2.0,1.0
2.0,2.0,1.0
1.0,1.0,1.0
4.0,2.0,1.0
2.0,2.0,1.0
4.0,2.0,1.0
8.0,2.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
4.0,2.0,2.0
4.0,2.0,2.0
4.0,2.0,1.0
4.0,1.0,1.0
4.0,2.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
3.0,3.0,3.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
9.0,1.0,1.0
2.0,2.0,1.0
2.0,1.0,1.0
5.0,1.0,1.0
3.0,3.0,3.0
2.0,2.0,1.0
3.0,3.0,3.0
2.0,1.0,1.0
34.0,3.0,2.0
34.0,3.0,2.0
34.0,3.0,2.0
13.0,1.0,1.0
106.0,1.0,1.0
14.0,2.0,1.0
14.0,2.0,1.0
1.0,1.0,1.0
13.0,1.0,1.0
4.0,4.0,3.0
1.0,1.0,1.0
1.0,1.0,1.0
4.0,4.0,3.0
2.0,2.0,1.0
4.0,4.0,3.0
4.0,4.0,3.0
2.0,2.0,1.0
1.0,1.0,1.0
13.0,2.0,2.0
2.0,1.0,1.0
13.0,2.0,2.0
4.0,1.0,1.0
17.0,2.0,1.0
34.0,2.0,1.0
3.0,3.0,1.0
3.0,1.0,1.0
1.0,1.0,1.0
12.0,2.0,2.0
2.0,2.0,1.0
12.0,2.0,2.0
1.0,1.0,1.0
3.0,3.0,1.0
1.0,1.0,1.0
6.0,2.0,1.0
1.0,1.0,1.0
7.0,1.0,1.0
1.0,1.0,1.0
7.0,1.0,1.0
3.0,1.0,1.0
1.0,1.0,1.0
2.0,2.0,1.0
6.0,2.0,1.0
1.0,1.0,1.0
9.0,1.0,1.0
17.0,2.0,1.0
34.0,2.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
3.0,3.0,1.0
7.0,2.0,1.0
8.0,1.0,1.0
7.0,2.0,1.0
15.0,1.0,1.0
106.0,1.0,1.0
3.0,1.0,1.0
1.0,1.0,1.0
4.0,1.0,1.0
5.0,2.0,1.0
5.0,2.0,1.0
8.0,2.0,2.0
4.0,1.0,1.0
16.0,1.0,1.0
1.0,1.0,1.0
6.0,6.0,3.0
6.0,6.0,3.0
6.0,6.0,3.0
6.0,6.0,3.0
6.0,6.0,3.0
6.0,6.0,3.0
8.0,2.0,2.0
2.0,1.0,1.0
2.0,2.0,2.0
47.0,2.0,1.0
9.0,1.0,1.0
47.0,2.0,1.0
1.0,1.0,1.0
15.0,1.0,1.0
3.0,1.0,1.0
16.0,1.0,1.0
25.0,2.0,1.0
25.0,2.0,1.0
3.0,2.0,1.0
1.0,1.0,1.0
4.0,1.0,1.0
1.0,1.0,1.0
2.0,2.0,2.0
3.0,2.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
13.0,3.0,1.0
5.0,2.0,2.0
2.0,2.0,2.0
13.0,3.0,1.0
2.0,2.0,2.0
1.0,1.0,1.0
11.0,2.0,1.0
13.0,3.0,1.0
11.0,2.0,1.0
5.0,2.0,2.0
18.0,8.0,8.0
18.0,8.0,8.0
6.0,2.0,2.0
5.0,1.0,1.0
18.0,8.0,8.0
9.0,6.0,3.0
7.0,2.0,2.0
7.0,2.0,2.0
9.0,6.0,3.0
18.0,8.0,8.0
18.0,8.0,8.0
18.0,8.0,8.0
5.0,1.0,1.0
9.0,6.0,3.0
9.0,6.0,3.0
6.0,2.0,2.0
9.0,6.0,3.0
18.0,8.0,8.0
18.0,8.0,8.0
9.0,6.0,3.0
9.0,1.0,1.0
3.0,1.0,1.0
3.0,2.0,1.0
21.0,1.0,1.0
33.0,1.0,1.0
1.0,1.0,1.0
3.0,2.0,1.0
9.0,1.0,1.0
5.0,2.0,2.0
1.0,1.0,1.0
5.0,2.0,2.0
22.0,1.0,1.0
1.0,1.0,1.0
3.0,1.0,1.0
8.0,3.0,1.0
1.0,1.0,1.0
8.0,3.0,1.0
8.0,3.0,1.0
2.0,2.0,1.0
2.0,1.0,1.0
2.0,2.0,1.0
2.0,2.0,1.0
2.0,2.0,1.0
10.0,5.0,2.0
10.0,5.0,2.0
10.0,5.0,2.0
5.0,1.0,1.0
2.0,2.0,1.0
3.0,1.0,1.0
10.0,5.0,2.0
2.0,2.0,1.0
10.0,5.0,2.0
4.0,3.0,2.0
4.0,3.0,2.0
4.0,3.0,2.0
2.0,1.0,1.0
2.0,2.0,1.0
2.0,1.0,1.0
5.0,1.0,1.0
1.0,1.0,1.0
3.0,1.0,1.0
2.0,2.0,1.0
2.0,1.0,1.0
2.0,1.0,1.0
28.0,2.0,1.0
28.0,2.0,1.0
16.0,3.0,2.0
16.0,3.0,2.0
16.0,3.0,2.0
37.0,1.0,1.0
9.0,2.0,1.0
9.0,2.0,1.0
1.0,1.0,1.0
2.0,2.0,1.0
2.0,2.0,1.0
11.0,2.0,1.0
11.0,2.0,1.0
8.0,2.0,1.0
8.0,2.0,1.0
13.0,1.0,1.0
1.0,1.0,1.0
10.0,7.0,7.0
10.0,7.0,7.0
10.0,7.0,7.0
10.0,7.0,7.0
10.0,7.0,7.0
10.0,7.0,7.0
10.0,7.0,7.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
10.0,2.0,2.0
10.0,2.0,2.0
9.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
3.0,2.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
3.0,1.0,1.0
5.0,2.0,1.0
5.0,2.0,1.0
2.0,2.0,1.0
2.0,2.0,1.0
3.0,2.0,1.0
1.0,1.0,1.0
60.0,12.0,5.0
60.0,12.0,5.0
1.0,1.0,1.0
3.0,1.0,1.0
4.0,2.0,1.0
7.0,1.0,1.0
6.0,3.0,2.0
1.0,1.0,1.0
1.0,1.0,1.0
2.0,2.0,1.0
5.0,1.0,1.0
2.0,2.0,1.0
2.0,2.0,2.0
15.0,4.0,3.0
6.0,4.0,2.0
5.0,2.0,2.0
2.0,1.0,1.0
2.0,2.0,2.0
2.0,2.0,1.0
2.0,2.0,1.0
38.0,4.0,2.0
6.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
38.0,4.0,2.0
2.0,2.0,2.0
3.0,2.0,1.0
3.0,2.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
4.0,2.0,1.0
10.0,2.0,1.0
7.0,4.0,1.0
26.0,1.0,1.0
25.0,4.0,2.0
13.0,5.0,3.0
10.0,2.0,1.0
10.0,2.0,1.0
3.0,1.0,1.0
5.0,2.0,2.0
1.0,1.0,1.0
2.0,1.0,1.0
6.0,4.0,2.0
6.0,4.0,2.0
1.0,1.0,1.0
6.0,4.0,2.0
15.0,4.0,3.0
15.0,4.0,3.0
15.0,4.0,3.0
2.0,2.0,1.0
5.0,2.0,1.0
5.0,2.0,1.0
2.0,1.0,1.0
86.0,2.0,1.0
7.0,1.0,1.0
86.0,2.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
2.0,2.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
2.0,2.0,2.0
8.0,2.0,1.0
8.0,2.0,1.0
10.0,4.0,1.0
10.0,4.0,1.0
10.0,4.0,1.0
10.0,4.0,1.0
1.0,1.0,1.0
6.0,3.0,2.0
6.0,3.0,2.0
91.0,1.0,1.0
4.0,2.0,1.0
1.0,1.0,1.0
2.0,2.0,1.0
2.0,2.0,1.0
1.0,1.0,1.0
11.0,1.0,1.0
7.0,1.0,1.0
13.0,1.0,1.0
2.0,2.0,1.0
2.0,2.0,1.0
2.0,1.0,1.0
2.0,2.0,1.0
2.0,2.0,1.0
60.0,12.0,5.0
60.0,12.0,5.0
60.0,12.0,5.0
60.0,12.0,5.0
60.0,12.0,5.0
60.0,12.0,5.0
60.0,12.0,5.0
60.0,12.0,5.0
60.0,12.0,5.0
60.0,12.0,5.0
1.0,1.0,1.0
1.0,1.0,1.0
5.0,2.0,2.0
5.0,2.0,2.0
43.0,2.0,2.0
43.0,2.0,2.0
1.0,1.0,1.0
13.0,5.0,3.0
13.0,5.0,3.0
13.0,5.0,3.0
13.0,5.0,3.0
1.0,1.0,1.0
1.0,1.0,1.0
25.0,4.0,2.0
25.0,4.0,2.0
25.0,4.0,2.0
4.0,2.0,1.0
4.0,2.0,1.0
1.0,1.0,1.0
3.0,2.0,2.0
3.0,2.0,2.0
3.0,2.0,1.0
3.0,2.0,1.0
7.0,4.0,1.0
7.0,4.0,1.0
7.0,4.0,1.0
10.0,2.0,1.0
2.0,2.0,1.0
2.0,2.0,1.0
1.0,1.0,1.0
38.0,4.0,2.0
38.0,4.0,2.0
1.0,1.0,1.0
4.0,2.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
12.0,2.0,1.0
12.0,2.0,1.0
2.0,1.0,1.0
1.0,1.0,1.0
3.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
18.0,1.0,1.0
16.0,4.0,1.0
16.0,4.0,1.0
16.0,4.0,1.0
16.0,4.0,1.0
1.0,1.0,1.0
8.0,1.0,1.0
7.0,2.0,1.0
2.0,2.0,1.0
6.0,1.0,1.0
2.0,2.0,1.0
19.0,2.0,1.0
3.0,1.0,1.0
7.0,2.0,1.0
19.0,2.0,1.0
7.0,2.0,1.0
258.0,1.0,1.0
7.0,2.0,1.0
11.0,1.0,1.0
1.0,1.0,1.0
2.0,1.0,1.0
1.0,1.0,1.0
2.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
15.0,9.0,8.0
1.0,1.0,1.0
15.0,9.0,8.0
12.0,1.0,1.0
15.0,9.0,8.0
6.0,6.0,3.0
2.0,2.0,1.0
1.0,1.0,1.0
5.0,5.0,2.0
12.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
6.0,6.0,3.0
1.0,1.0,1.0
15.0,9.0,8.0
6.0,6.0,3.0
1.0,1.0,1.0
5.0,5.0,2.0
2.0,2.0,1.0
1.0,1.0,1.0
6.0,1.0,1.0
1.0,1.0,1.0
2.0,2.0,1.0
2.0,2.0,1.0
6.0,6.0,3.0
27.0,2.0,1.0
1.0,1.0,1.0
2.0,2.0,1.0
6.0,6.0,3.0
8.0,2.0,1.0
15.0,9.0,8.0
1.0,1.0,1.0
1.0,1.0,1.0
5.0,5.0,2.0
6.0,6.0,3.0
1.0,1.0,1.0
1.0,1.0,1.0
15.0,9.0,8.0
8.0,2.0,1.0
27.0,2.0,1.0
2.0,2.0,1.0
4.0,1.0,1.0
15.0,9.0,8.0
4.0,1.0,1.0
1.0,1.0,1.0
15.0,9.0,8.0
5.0,5.0,2.0
15.0,9.0,8.0
5.0,5.0,2.0
1.0,1.0,1.0
1.0,1.0,1.0
2.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
15.0,1.0,1.0
1.0,1.0,1.0
13.0,2.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
13.0,2.0,1.0
2.0,2.0,1.0
2.0,2.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
2.0,2.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
3.0,1.0,1.0
2.0,2.0,1.0
3.0,2.0,1.0
1.0,1.0,1.0
11.0,1.0,1.0
27.0,2.0,1.0
1.0,1.0,1.0
27.0,2.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
14.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
5.0,1.0,1.0
3.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
8.0,2.0,1.0
8.0,2.0,1.0
9.0,1.0,1.0
1.0,1.0,1.0
3.0,2.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
3.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
13.0,1.0,1.0
28.0,2.0,2.0
28.0,2.0,1.0
1.0,1.0,1.0
7.0,2.0,1.0
7.0,2.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
3.0,1.0,1.0
2.0,2.0,1.0
1.0,1.0,1.0
7.0,5.0,4.0
7.0,5.0,4.0
2.0,2.0,1.0
7.0,5.0,4.0
7.0,5.0,4.0
1.0,1.0,1.0
1.0,1.0,1.0
14.0,2.0,2.0
7.0,1.0,1.0
20.0,2.0,2.0
1.0,1.0,1.0
1.0,1.0,1.0
16.0,1.0,1.0
3.0,3.0,1.0
1.0,1.0,1.0
4.0,2.0,1.0
5.0,2.0,1.0
5.0,2.0,1.0
1.0,1.0,1.0
16.0,1.0,1.0
3.0,3.0,1.0
2.0,1.0,1.0
4.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
3.0,1.0,1.0
3.0,3.0,1.0
3.0,1.0,1.0
4.0,1.0,1.0
28.0,2.0,2.0
1.0,1.0,1.0
1.0,1.0,1.0
4.0,2.0,1.0
1.0,1.0,1.0
3.0,3.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
4.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
20.0,2.0,2.0
5.0,2.0,1.0
28.0,2.0,1.0
5.0,2.0,1.0
14.0,2.0,2.0
3.0,1.0,1.0
32.0,1.0,1.0
1.0,1.0,1.0
8.0,1.0,1.0
1.0,1.0,1.0
7.0,1.0,1.0
7.0,5.0,4.0
3.0,3.0,1.0
1.0,1.0,1.0
3.0,1.0,1.0
3.0,3.0,1.0
1.0,1.0,1.0
7.0,2.0,2.0
2.0,2.0,1.0
7.0,2.0,2.0
13.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
2.0,2.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
4.0,4.0,3.0
4.0,4.0,3.0
6.0,1.0,1.0
1.0,1.0,1.0
2.0,1.0,1.0
2.0,2.0,1.0
4.0,4.0,3.0
2.0,2.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
2.0,1.0,1.0
4.0,4.0,3.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
8.0,5.0,2.0
8.0,5.0,2.0
3.0,1.0,1.0
6.0,4.0,2.0
43.0,4.0,1.0
7.0,7.0,3.0
7.0,7.0,3.0
1.0,1.0,1.0
7.0,3.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
4.0,1.0,1.0
1.0,1.0,1.0
2.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
7.0,3.0,1.0
2.0,1.0,1.0
7.0,3.0,1.0
9.0,3.0,3.0
9.0,3.0,3.0
9.0,3.0,3.0
3.0,3.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
7.0,7.0,3.0
7.0,7.0,3.0
3.0,3.0,1.0
2.0,2.0,1.0
3.0,3.0,1.0
7.0,7.0,3.0
7.0,7.0,3.0
43.0,4.0,1.0
43.0,4.0,1.0
43.0,4.0,1.0
6.0,4.0,2.0
6.0,4.0,2.0
41.0,5.0,3.0
41.0,5.0,3.0
41.0,5.0,3.0
1.0,1.0,1.0
6.0,4.0,2.0
1.0,1.0,1.0
6.0,1.0,1.0
3.0,3.0,2.0
41.0,5.0,3.0
9.0,1.0,1.0
1.0,1.0,1.0
8.0,5.0,2.0
8.0,5.0,2.0
1.0,1.0,1.0
7.0,1.0,1.0
1.0,1.0,1.0
3.0,3.0,2.0
1.0,1.0,1.0
41.0,5.0,3.0
1.0,1.0,1.0
3.0,3.0,2.0
8.0,5.0,2.0
13.0,1.0,1.0
2.0,2.0,1.0
7.0,7.0,3.0
18.0,2.0,1.0
3.0,1.0,1.0
5.0,1.0,1.0
2.0,1.0,1.0
2.0,1.0,1.0
2.0,2.0,2.0
642.0,1.0,1.0
1.0,1.0,1.0
18.0,2.0,1.0
1.0,1.0,1.0
12.0,2.0,1.0
1.0,1.0,1.0
12.0,2.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
2.0,2.0,2.0
